Nit,Productos_ahorro,Saldo_productos,Variacion_saldo_6m,Diversificacion_productos
59649799,7,124763343.99,0.36,1
57064591,8,21896180.2,-0.59,2
43977095,0,0.0,-0.1,3
27687830,7,122887260.66,-0.76,1
30449864,2,56773882.31,-0.04,1
52622687,6,10317272.05,0.67,2
94606497,2,93038790.12,0.2,2
15080308,7,46513291.88,-0.83,2
41426285,6,55449951.86,-0.02,2
18432657,6,194626646.01,0.06,2
96317932,0,0.0,0.72,2
28910763,7,166079994.56,-0.36,2
13130510,0,0.0,-0.22,2
79405172,7,198727737.05,0.51,3
31726734,5,160260183.99,-0.71,1
85011454,5,34239522.3,-0.26,2
60780024,5,148685187.83,0.92,1
11087766,1,78559831.09,0.51,2
60154944,4,188656802.25,0.97,3
59748949,3,5088311.86,-0.41,3
83255387,4,25138662.29,0.9,2
71569905,6,96548490.73,-0.16,3
84584735,7,40740966.22,0.51,2
67144096,1,40327774.28,0.54,3
37153932,4,149817148.27,0.12,3
35315699,0,0.0,0.88,2
83673435,1,172461507.49,0.27,2
91765768,1,119736086.95,-0.69,1
19426877,4,135559110.11,0.08,3
24366904,2,177615111.92,-0.65,2
96990333,0,0.0,0.17,1
17257519,8,93559775.91,-0.86,3
59120170,4,9649702.22,1.0,1
57797058,5,140649810.8,-0.24,2
93548368,8,145437045.4,0.73,2
99717729,7,111368780.16,-0.67,1
73240190,5,145637897.56,0.17,2
72979400,5,146233004.45,-0.91,2
55692264,8,124676797.03,0.08,2
75432275,1,76417811.93,-0.62,1
31118276,1,76718983.59,0.32,1
36236135,3,32222351.06,0.97,3
68725356,8,79215421.42,-0.09,2
54714820,5,121059697.05,-0.13,2
12664131,4,192873146.91,0.44,3
95673208,8,104862925.39,-0.88,3
99266439,7,29799520.95,-0.46,3
96416646,4,141021378.14,-0.47,3
32964132,1,37935487.17,-0.11,2
43387408,4,84255187.15,0.68,2
41278747,5,107675895.86,0.32,1
66520773,5,58329841.4,0.57,3
55491433,6,21946099.5,0.36,2
75659311,0,0.0,-0.69,2
15657653,8,45816319.59,-0.6,1
31391395,5,50849264.71,0.11,2
14364190,8,190818281.31,-0.28,1
36384320,8,176682728.41,0.72,3
89917314,4,14920338.42,-0.41,1
63160186,8,194777026.47,0.85,1
69103902,7,78780770.59,0.03,1
75083932,6,46768834.23,0.84,3
14098104,3,90106415.14,-0.08,3
59009643,3,56937532.96,-0.51,2
53918496,6,5592593.79,-0.89,1
73748873,6,133245773.68,-0.79,1
58845029,8,47190424.98,0.58,3
66767294,0,0.0,-0.16,1
52185544,0,0.0,0.06,3
77203691,1,37064478.42,0.51,1
76808159,7,22946866.01,-0.31,3
64500192,6,96872445.52,0.51,1
71977857,4,53323699.86,-0.59,2
46102765,8,161884421.69,-0.75,2
59704577,0,0.0,-0.56,1
61946106,7,141770947.66,0.66,3
29908553,0,0.0,0.03,2
94380275,2,95960139.89,-0.98,1
28667237,6,198233534.14,0.39,3
31456257,0,0.0,0.06,2
50799976,4,79013549.92,0.73,1
55933372,7,61782619.77,-0.85,3
16195433,4,100183445.68,-0.67,2
67990439,8,15308094.58,0.57,1
71104664,4,10455299.28,-0.02,2
95999269,5,9399518.51,0.58,2
22329764,6,65801754.23,-0.24,3
73122641,7,44431570.75,0.74,3
83753427,6,27655687.09,-0.94,3
19824433,4,117479495.66,-0.17,2
65176263,2,77403479.79,0.61,2
90879491,1,149635559.41,-0.93,2
91395195,1,17463271.85,-0.17,2
15192502,0,0.0,-0.63,2
38504291,0,0.0,-0.86,2
62979528,6,178046074.9,-0.39,2
33828365,3,128224615.67,0.21,2
62097277,0,0.0,-0.63,2
35516706,6,5779308.52,0.68,1
64343685,4,128904693.37,-0.7,2
17800878,1,43519048.75,0.52,3
74474518,7,186068749.25,-0.53,2
53868413,4,190462760.8,0.58,1
52077632,1,109941011.54,-0.41,2
59987642,6,188712876.09,-0.02,2
22773049,1,156767311.98,-0.14,3
93104758,2,87175221.05,0.59,3
47401790,1,34253419.33,-0.36,3
64960392,0,0.0,0.91,1
89529643,8,88580319.31,-0.49,1
29641901,7,13233024.41,-0.69,3
44270350,2,107359480.48,-0.47,2
16794455,0,0.0,-0.53,2
60104756,1,156916710.71,-0.79,3
52257071,4,149499393.88,-0.11,1
18290119,6,18778296.79,0.21,2
37601371,5,182978750.84,0.87,1
43115519,6,199254007.32,-0.02,2
67263017,5,67781673.25,-0.19,3
66404624,3,129467320.64,0.61,3
16103586,6,44344557.68,0.27,1
75702302,1,54174671.82,0.43,1
29435917,6,132883.31,-0.6,1
54281338,7,59578064.97,-0.74,2
41168503,1,20551495.54,-0.34,2
57210285,4,127752512.44,-0.17,3
85450535,0,0.0,0.62,2
89478449,8,149369332.5,0.27,3
81233286,1,181289725.3,0.9,2
62680286,0,0.0,-0.52,1
18017723,5,78604762.09,0.2,2
34539838,7,43140121.85,0.49,1
49305109,0,0.0,-0.45,3
67814913,5,171777438.85,-0.83,3
86167235,1,28273377.46,-0.46,3
52200057,2,2316686.01,-0.52,1
87711457,4,89696796.81,0.13,1
57964166,2,35733543.35,-0.12,1
32879022,4,167764890.0,0.59,2
95746893,8,158135350.44,0.07,1
57280426,3,81565193.37,-0.11,2
79961503,5,157351560.09,0.09,2
13919760,8,125573898.65,0.86,1
48284159,5,53916788.18,-0.24,3
37714166,2,33957319.49,0.92,3
36435853,5,138140744.25,-0.3,1
15632080,8,118312281.35,-0.93,3
20811039,3,45691748.6,0.44,2
80057147,3,120223105.54,0.75,1
76810675,7,172767022.19,0.03,2
76650612,8,6022544.74,0.5,3
61140070,4,131389701.13,0.49,3
63944067,2,88132142.39,-0.04,3
57363037,5,123601250.72,0.2,3
51367005,2,46422739.44,0.31,3
34660670,1,23169784.25,0.09,1
45177760,1,84541331.23,0.6,2
16197888,3,90778710.52,-0.85,2
65181920,3,199405298.65,-0.33,1
48710243,6,92248699.11,0.98,1
57920703,6,25703230.86,0.5,3
51830015,1,141869351.22,-0.09,3
18785118,4,61045983.59,0.02,1
43806116,1,25238362.82,0.31,1
41811965,3,195899712.93,-0.04,1
22212102,5,15609463.31,-0.46,3
92571367,8,66134338.29,0.34,1
83099927,4,47172222.57,-0.78,1
35250929,0,0.0,-0.21,3
38358595,6,144648381.46,-0.96,1
60237560,1,32232713.78,-0.4,1
75330392,2,196453846.31,-0.27,1
88718582,1,60194015.16,-0.98,2
13486127,0,0.0,-0.77,3
88688316,2,92100061.63,0.39,3
31843416,7,88707160.74,0.74,1
67324790,4,165078033.35,0.55,1
51225962,3,70683168.58,-0.65,1
71087639,2,151401800.44,-0.52,3
98988586,4,11122803.66,-0.68,2
65032676,0,0.0,0.79,3
44258208,0,0.0,-0.57,1
57273549,3,113898081.9,-0.76,1
21513842,5,195145417.07,-0.49,2
31842532,4,161605572.83,-0.12,2
21353722,6,94333801.65,-0.99,2
37193605,0,0.0,0.38,3
31994386,2,121211200.57,-0.22,1
31101913,3,81831017.56,-0.39,3
91524124,2,153863198.66,0.06,1
22200255,3,132965501.57,0.72,3
37713421,3,177874696.55,-0.41,2
23765968,1,54723629.66,-0.42,2
74511302,1,109535920.0,-0.15,2
94035220,8,128336914.64,0.95,1
25659376,1,173284127.09,0.39,1
68426213,1,121501084.1,0.07,3
42407175,2,78566647.75,-0.33,2
51247633,4,83202521.57,0.92,2
52915571,7,115391667.31,0.24,3
46269115,5,183392900.17,-0.22,2
86766252,7,133862108.71,0.75,1
63566023,6,22804993.0,-0.41,1
31947998,0,0.0,-0.21,1
68278430,8,25593172.55,-0.03,2
76750619,0,0.0,-0.16,2
83351919,4,24132920.53,-0.36,3
90185407,4,118162351.51,0.4,1
76970020,3,95134144.76,0.83,1
43102956,8,129753053.46,-0.19,2
39320654,1,161906441.91,0.92,2
44657859,5,41028381.34,-0.78,2
37312674,5,65448132.02,-0.37,3
83087226,7,139170382.05,0.6,3
46721505,8,34176031.61,0.0,2
56073379,1,106482890.43,-0.18,3
52787269,0,0.0,-0.19,1
24731907,1,151999057.8,0.15,1
45642160,7,60176004.4,0.05,2
12631389,8,46439844.46,-0.38,2
41232678,3,187788948.5,-0.86,1
45860753,7,133598573.86,-0.99,1
62330555,5,142403805.31,-0.92,2
58722261,1,193892518.78,0.07,3
91127536,4,129334068.0,-0.69,1
44733276,2,33801782.46,0.47,2
24137110,0,0.0,-0.54,2
14937795,8,165691426.82,-0.48,3
80345170,4,183533648.67,-0.72,2
38711769,5,89143389.25,0.98,1
49807238,0,0.0,0.99,3
21804428,1,46170038.51,0.15,1
16126722,5,22134720.31,-0.61,3
67756071,7,7700992.59,0.78,3
95179658,7,62067733.76,0.45,2
98761039,7,115912980.15,0.21,2
56818515,6,86418275.29,-0.36,1
48052402,6,33843701.0,0.82,3
70466134,1,63089425.06,-0.5,3
93422102,7,95679142.29,0.93,2
96436127,4,100378006.8,-0.75,3
10368549,8,129313634.67,-0.97,2
38463347,0,0.0,0.85,1
28685639,2,64618997.04,-0.42,2
34371045,7,25560639.11,0.93,1
54551143,0,0.0,-0.31,3
39026631,7,27971027.71,-0.99,3
32140009,6,180525474.14,0.29,3
54283766,5,14992385.17,-0.91,2
65443369,2,60839383.91,0.82,3
93003306,6,196411994.06,-0.58,3
48640718,8,137590578.88,0.75,2
40480205,3,180974916.61,-0.7,3
44190392,1,139914607.47,-0.56,1
19368511,8,116846375.77,0.94,2
34161215,0,0.0,0.06,1
88288059,8,189865542.3,-0.45,3
87614131,2,54208168.26,-0.94,3
82019555,6,39217107.26,0.86,2
29037521,8,199250459.55,-0.29,2
13000474,2,192549414.74,0.22,2
87682746,0,0.0,-0.47,2
89682834,3,165649570.69,0.75,1
97787266,8,141652939.82,0.54,2
76300104,4,89918596.96,0.59,3
69640102,1,59093670.7,-0.64,2
38699969,8,100885952.04,0.14,1
98124744,7,75783168.34,-0.62,3
91327493,2,83256337.46,-0.76,1
86252443,0,0.0,0.76,1
86856495,8,141494789.27,-0.31,1
18632929,1,77212019.1,0.89,1
47119669,6,39655233.76,-0.3,1
53387371,1,109207799.28,-0.41,1
17966242,1,124355586.52,-0.9,1
75767754,3,79637777.36,0.28,2
40761834,4,52038094.23,0.2,2
46587677,2,134062454.72,-0.67,1
11716655,3,7272372.54,-0.97,1
90477508,8,47181471.78,-0.44,1
77601523,4,102106953.15,-0.92,1
98232554,4,59367305.1,-0.54,3
85305578,2,108534423.35,0.34,2
11438130,7,25988728.48,-0.64,3
14679177,0,0.0,0.51,2
57803163,3,155932172.0,-0.59,1
17868987,8,18478914.57,-0.57,2
59266061,4,172711943.25,-0.12,1
50565822,4,194572681.66,-0.08,3
21713508,4,66851579.29,0.21,3
76084526,1,155564360.16,0.5,2
28308086,6,132588687.09,0.68,3
68391351,6,28867115.04,-0.86,2
27518469,8,107472212.0,0.25,2
45546622,6,91765917.18,-0.32,3
17702749,8,79708206.85,0.52,3
15106578,6,145886460.19,0.27,2
18078525,1,165919001.23,0.36,2
13920511,7,125917249.32,-0.59,2
51167792,0,0.0,-0.62,3
60680141,1,125081999.5,0.22,2
80739501,1,8513362.66,-0.11,2
70466756,2,28461641.4,0.58,2
87610284,2,156846982.9,-0.46,2
77844446,3,131582424.58,-0.26,2
11278521,8,16798549.8,-0.6,1
90240543,7,19668501.7,0.41,1
76517719,2,172504396.03,0.34,3
30707442,5,63103271.7,-0.32,3
56892553,4,79700472.85,-0.31,3
99326476,5,84710497.12,0.65,2
29173742,8,50088485.26,0.52,2
86746739,8,149316700.39,-0.65,3
38314892,2,171498282.24,-0.49,2
61485475,6,142905487.45,-0.21,2
94442197,4,178178291.12,-0.39,3
24293887,0,0.0,-0.17,2
33829448,7,55406469.04,-0.49,3
41705465,8,25209344.07,0.28,2
29785845,4,31051179.26,0.36,2
20970101,0,0.0,0.01,3
69152910,1,115262741.74,-0.86,2
22306256,6,40065466.09,-0.93,3
51521965,0,0.0,-0.23,3
62935912,4,179215754.59,0.54,3
57694639,8,140409987.58,0.82,2
37902017,8,189569769.89,-0.54,3
13508227,6,89467188.92,0.46,3
41850498,6,139340827.74,0.27,1
79590274,6,59753979.98,-0.73,2
18978756,7,113462019.92,0.34,3
42437487,8,137084682.29,-0.18,3
12160413,2,80472003.67,0.6,1
39785405,3,4884257.81,-0.65,3
92403112,4,71694787.35,0.44,1
98817109,4,44274160.87,0.33,3
46634970,1,129768181.69,-0.71,1
73845433,7,138566096.03,0.28,3
51432749,6,187794334.51,0.41,3
74335165,4,154897417.94,0.2,2
47734606,7,158960079.64,0.98,1
91813614,7,176643518.99,0.61,2
99620502,7,113117437.38,0.09,1
36670507,8,92669497.98,0.44,3
76932456,2,109738430.77,-0.9,1
27115051,1,100889967.76,0.24,3
33606034,2,157977407.67,-0.63,2
34135339,8,4400298.79,-0.48,1
78922378,8,190643064.63,0.64,1
41201851,4,135197682.77,-0.07,2
34661735,0,0.0,-0.2,1
66845034,5,137297388.08,0.0,2
83859586,0,0.0,-0.82,3
57110287,8,199190408.0,-0.9,3
28222047,7,3925866.79,-0.94,1
51686757,8,68158573.9,0.11,1
77567112,2,85315502.08,-0.81,3
63005096,5,79635528.89,0.33,3
36167589,0,0.0,-0.07,2
23951300,1,99412685.75,-0.9,2
90648384,4,103609391.21,-0.45,1
16196514,2,90722984.7,-0.37,2
80159778,2,73963610.7,-0.98,2
50329172,6,134857155.57,0.39,2
25666282,7,93841244.65,-0.57,3
79491975,8,154146246.1,0.15,3
20177788,3,15045300.59,-0.19,3
80084122,7,65757147.05,-0.49,1
93183112,1,95594514.05,-0.17,3
21622107,5,49205525.12,0.22,3
58213149,4,192769839.91,0.73,3
31197718,4,113893353.01,-0.3,2
87568028,8,101383901.96,-0.47,3
33941657,1,181073748.89,0.77,1
44068622,2,44441061.04,0.3,1
60983538,2,144361816.46,0.37,2
52361672,1,53036238.75,0.64,3
24502105,1,117939495.88,0.48,3
98715856,1,142754851.37,0.29,2
39925442,7,43417959.52,-0.02,1
54423311,7,32959886.98,-0.15,2
52831967,4,149776339.89,0.7,3
93784087,8,104894151.13,0.0,1
72598261,1,24993736.07,-0.45,2
78679485,8,57876533.8,-0.86,3
80991544,4,186260890.15,0.52,2
22735267,2,49230612.02,0.4,3
61119547,2,107313195.08,-0.25,2
11185749,2,154367728.68,-0.54,3
57127931,8,128973727.94,-0.96,2
83242901,2,105796708.25,0.94,2
82846957,2,119250640.88,-0.15,2
72763219,0,0.0,0.07,2
23718786,8,73202877.65,0.77,2
70311203,3,105419472.61,-0.86,1
72276704,6,103370886.23,0.45,1
83045201,6,116285351.1,0.73,2
98917539,7,140860945.95,0.96,2
88066441,6,120811820.86,0.29,3
92688020,5,86777485.01,0.11,1
32233816,2,198105563.54,-0.4,3
26220530,6,98829826.45,0.37,3
94143496,3,199457874.98,-0.23,1
76689647,7,166361327.3,0.3,3
89525367,3,32266713.87,0.44,1
12454264,3,63742098.04,-0.34,2
13199822,3,117475134.15,-0.36,3
18332211,5,139344526.69,0.14,2
56056543,2,195898196.21,0.84,3
22363183,8,82144001.74,0.35,3
54325739,0,0.0,-0.63,1
73965558,0,0.0,-0.39,2
92457743,3,94193131.87,-0.31,2
65798258,1,176172799.17,-0.54,1
63131269,4,116047329.54,0.09,1
92650428,2,185769370.99,-0.94,2
48268677,3,116049933.95,-0.81,1
59689829,0,0.0,0.53,1
53662457,5,57391524.57,-0.88,1
83442798,3,102023648.88,0.06,2
17640769,4,112711819.28,0.01,2
99725544,1,168543191.72,-0.49,1
31407655,2,81026239.56,0.35,1
30488902,8,159059048.6,-0.45,2
68741210,4,98038192.68,-0.54,1
32053437,2,22239631.51,-0.03,3
98632091,3,113348665.41,-0.75,3
76634235,2,172366720.42,0.79,3
57929935,0,0.0,-0.2,2
48930606,1,152782402.19,0.81,3
93680776,4,137085183.56,-0.68,2
60840846,2,71779538.66,-0.02,1
92641683,5,163739610.94,0.09,2
85591373,8,161212000.85,0.46,3
33958075,0,0.0,0.96,3
88668362,0,0.0,0.23,2
49398493,3,72104311.24,0.37,1
41641154,0,0.0,-0.65,1
11166513,5,174796550.27,0.24,1
85524749,4,62628343.45,-0.33,2
63395420,8,134862836.57,-0.85,3
32368196,2,183483597.01,0.6,3
97613995,2,78908694.02,0.73,3
39066925,7,114712683.81,0.41,2
13850117,7,90886974.27,0.03,3
39372295,8,102805260.52,-0.2,2
85018534,3,195187230.45,0.33,2
51708779,0,0.0,0.69,3
70249180,1,170666707.15,-0.29,1
49804288,4,136752469.85,0.57,2
42888766,1,119007803.26,0.65,1
26439584,1,36285686.45,-0.57,1
74949809,7,75845657.83,0.37,3
95559419,2,146592030.41,0.1,2
84822606,0,0.0,-0.27,3
34436472,4,1217047.7,0.31,2
98857238,7,95331017.07,-0.53,3
37392575,3,98650630.68,0.93,3
65146223,1,15639757.32,-0.16,3
38480048,8,94367324.21,0.89,1
56213267,6,98875012.06,0.19,3
11286844,4,125430237.83,-0.4,2
60596462,0,0.0,0.93,2
28147199,5,119372969.19,0.49,3
33611670,5,185709221.4,0.75,3
20132358,3,103427835.52,-0.42,1
17440542,2,87721100.46,-0.34,1
33073851,0,0.0,-0.26,3
84117618,4,78487121.26,-0.9,3
69793895,4,51591608.51,-0.83,3
76904729,7,34506161.14,0.88,2
97889251,5,147560085.89,-0.71,2
37141585,1,155801267.81,-0.59,1
29209013,2,68816921.88,0.06,3
86579614,0,0.0,-0.29,3
53633392,8,42648119.83,-0.57,2
15663970,4,187789925.4,-0.57,2
74835417,1,105129956.97,-0.12,1
53168005,1,9846559.31,-0.21,1
99326427,0,0.0,0.63,3
23656427,8,119151826.01,0.76,1
47566446,4,146835240.65,-0.65,3
56571016,4,91896826.72,0.94,2
25922187,1,154670515.58,-0.76,2
68862351,6,47810139.51,0.59,1
94516256,4,69181893.37,0.07,1
27886708,3,197520956.05,0.62,1
12619526,0,0.0,-0.27,1
14430082,0,0.0,0.29,2
19189314,4,63882400.78,-0.68,1
54387621,4,65563829.77,0.69,1
80459542,5,134451211.2,-0.11,1
97668192,5,115384539.19,0.88,3
70529921,8,83239740.43,0.38,2
14060003,5,12975697.42,0.69,3
19186452,7,184021929.52,0.17,2
12070778,4,100803817.19,0.27,1
88789565,3,135163710.71,0.38,3
79652201,8,183599275.67,0.24,2
89836042,3,40908373.2,0.02,2
56228526,1,103306933.18,0.6,2
68125683,5,147766511.65,-0.42,1
70387421,8,21931536.55,0.52,1
81078243,1,83946353.77,-0.05,1
81799315,4,73309887.07,-0.03,2
53834639,8,61448716.23,-0.43,2
75775585,4,177960364.24,0.19,3
79638791,1,194802985.75,-0.15,3
88470892,4,99960813.38,-0.05,2
88207677,6,23119267.73,-0.4,1
95072595,3,13639458.08,0.41,2
94747156,2,131649468.44,-0.55,2
14198247,3,156635448.88,0.85,3
96440861,4,12724753.09,-0.83,3
78828323,2,178755080.14,0.77,2
10626052,7,100540738.4,0.44,1
24222804,7,152991391.02,0.67,1
57615525,4,71146076.65,-0.38,2
15382870,1,82968041.8,-0.57,1
52120722,7,63545338.56,-0.56,2
77285757,5,129701248.31,-0.36,2
43837978,2,7015833.66,-0.01,3
79459938,6,185397037.19,0.48,1
31394312,0,0.0,0.44,1
71570064,4,165869363.05,0.64,1
33353950,3,61625017.7,0.88,2
21477931,7,92835355.53,-0.88,1
71332780,8,194774398.46,0.58,3
45831895,2,178364957.09,-0.47,3
35982761,2,94373653.62,0.64,2
55728306,6,14878235.09,0.94,2
69245812,8,38742522.51,0.74,1
63716434,3,60997046.33,-0.55,2
59092025,0,0.0,0.9,3
21497913,5,80998272.21,0.11,3
20485636,7,14526818.31,0.63,2
89047687,2,138596867.85,-0.66,1
27419363,4,99399388.17,-0.4,3
58880318,1,37221146.96,-0.35,3
59173422,5,167870684.46,0.98,1
52914584,6,71243092.78,0.18,1
92181354,0,0.0,0.48,1
87691005,5,77374581.48,-0.66,2
96659756,1,91421776.16,0.32,3
75382771,1,4176820.87,-0.38,1
72194807,1,86936806.14,0.55,1
41027378,8,184895800.39,0.75,1
98222262,3,84170328.12,-0.58,2
53238123,4,185243601.89,0.41,3
83854369,5,180078189.35,0.32,2
55203291,1,104168238.19,0.79,2
78708937,4,170425145.4,0.75,2
72141891,1,158472369.59,0.83,1
44246048,7,196809882.28,-0.51,3
65240503,7,133970655.44,0.88,2
80725561,1,21349626.85,-0.67,2
61946617,6,7167310.6,-0.24,1
77209272,0,0.0,-0.47,3
20309392,0,0.0,-0.98,3
92416639,1,171601692.79,-0.87,2
66609488,5,34650538.31,0.52,2
95053403,2,176098123.06,0.71,3
90545552,5,163983203.97,0.53,3
61008872,4,198356432.98,-0.84,1
80516361,6,72633487.31,-0.54,1
40474649,0,0.0,0.53,1
71997701,5,34705696.27,0.53,1
77753202,6,43918504.44,0.96,2
23239385,2,163282025.83,0.54,1
87489363,7,131123705.94,0.09,3
65822015,2,80520682.76,-0.31,2
81963120,3,104521400.91,0.64,1
73027255,1,195361702.63,-0.95,3
64550504,2,48998726.66,0.12,3
96307274,2,53255690.99,-0.93,1
67167136,3,152411222.45,-0.03,3
67955870,5,166144766.8,0.74,2
67630598,2,162876132.57,-0.67,1
20304981,0,0.0,0.72,3
27409412,1,55074610.62,0.63,1
32609316,2,58677694.12,-0.33,2
37651584,7,99391166.84,0.0,3
20069701,5,174750688.58,-0.74,3
15017134,1,80858845.29,0.64,3
81728861,4,167711127.23,-0.14,3
60794269,0,0.0,-0.07,1
80390864,8,13739315.79,0.49,1
62275643,5,184263653.64,0.66,2
38521239,4,163870863.97,0.22,3
53080990,1,92284479.66,0.14,2
54139803,6,171600195.2,-0.55,2
28280364,7,176194401.11,-0.49,2
79270915,7,33566089.21,0.5,2
24157500,7,58808470.38,-0.98,3
62254246,4,199742540.77,-0.41,1
91639750,3,9054140.19,0.44,1
92647988,0,0.0,-0.95,3
85682991,0,0.0,-0.89,2
38993524,4,193256091.19,0.66,1
42284168,7,140685139.51,0.23,2
57228693,1,17969345.34,-0.94,1
32940661,4,13982846.31,-0.08,1
95731674,7,51298310.67,-0.17,3
41027471,5,79813900.51,0.2,2
78232452,0,0.0,-0.18,3
57014283,2,24670164.28,-0.16,2
26649907,0,0.0,-0.36,1
13977369,8,2940055.61,0.39,3
68088974,5,24434330.24,-0.96,3
53984570,5,165573898.62,-0.23,3
65447462,5,179694353.3,0.35,3
99725283,7,175401438.41,-0.05,2
10886040,6,128054733.25,0.42,3
28504046,6,30908337.31,-0.01,2
78043766,0,0.0,-0.89,1
65357716,2,20030084.4,0.92,1
89126748,0,0.0,0.83,2
88982877,8,5544471.58,0.72,1
14618300,2,187473825.58,-0.18,2
57096934,3,182266554.78,0.11,1
63963960,0,0.0,0.01,2
55508490,2,187963641.16,0.83,1
74617618,3,36694160.87,-0.63,3
37895882,7,131328735.25,0.84,1
69711960,4,50423109.52,0.81,3
44444288,8,128079648.15,0.73,2
28138956,6,185417940.61,0.17,1
70962465,8,18084181.07,0.39,1
85711997,7,166906823.52,-0.56,1
66493494,3,143382167.32,-0.23,3
18370030,0,0.0,-0.82,3
30471314,1,136205058.36,0.42,1
86416841,8,146727528.83,0.9,1
85115578,7,118820647.99,-0.3,2
84409672,4,49979266.77,-0.86,3
99287794,1,70223434.41,-0.86,1
70569802,8,161554465.95,-0.51,3
91525953,3,793375.4,-0.25,2
42596439,7,199653634.72,-0.18,1
69116649,4,10137919.04,0.71,2
64553454,7,132861697.49,-0.45,1
42509053,0,0.0,-0.46,3
60366877,8,167222826.49,0.5,2
20772070,8,183107294.03,0.21,3
54502525,6,130049589.18,0.49,3
30414584,4,18260322.26,-0.67,1
12885359,2,165536201.83,-0.72,1
73708367,2,191397676.28,0.66,1
86935517,3,35622482.3,-0.8,2
24156595,8,7881640.05,0.33,2
19075341,3,9708827.52,0.19,3
84318607,1,117152546.43,-0.67,3
30367158,5,186751507.88,-0.74,3
75827312,5,29699893.37,0.11,1
68977184,4,77393657.24,-0.43,2
68927573,0,0.0,0.5,2
29838673,5,124191226.39,-0.21,1
54045510,7,143785049.14,0.82,2
36146699,7,190053268.35,-0.47,1
55929914,2,79703.0,0.64,3
28118480,8,173500360.9,-0.67,1
19093796,0,0.0,-0.74,1
16658155,0,0.0,0.06,3
52222162,3,121936503.16,0.45,3
17777359,8,57238780.59,-0.88,1
66317976,0,0.0,-0.97,2
53638322,8,82082164.38,0.54,3
36581611,6,46100003.92,0.69,2
77770310,7,184449643.78,0.33,3
55263785,0,0.0,0.55,2
71326151,8,182873540.5,-0.25,3
93904974,6,199411486.65,0.47,1
73443535,0,0.0,0.23,1
33464775,8,169711584.0,0.96,2
82762975,7,197550292.02,0.56,2
37542909,0,0.0,-0.74,1
48329808,6,142239437.79,0.76,2
83668579,1,117167169.54,-0.35,1
80807701,2,62750765.64,0.05,3
26437642,4,23430120.22,0.89,2
35357676,4,139408341.02,0.81,1
30171285,1,55910689.07,0.52,2
94910299,1,23087134.1,0.06,2
53556875,3,43287022.78,0.37,1
33956250,6,195084559.61,0.4,2
59757499,7,59014278.36,0.76,3
76697029,8,13543571.45,0.97,2
36576821,5,408065.64,-0.18,1
20774424,1,68018142.46,0.63,3
52744305,0,0.0,-0.5,2
28532499,3,194699113.18,0.27,3
54928756,6,96624312.88,0.16,3
73001565,2,155477451.74,0.68,2
68506650,4,141106222.01,0.36,2
29462451,6,156020027.62,-0.79,2
30005103,7,121935295.94,0.67,2
87194132,6,165571451.96,0.63,3
98574856,8,196570710.5,0.65,3
69059566,4,2851387.22,-0.1,3
38984151,5,179842997.52,0.99,1
25169839,2,53964671.89,0.09,2
47382760,2,16327554.83,0.94,2
63578918,5,77098262.6,0.61,3
12621993,6,67785811.81,-0.01,3
82769478,5,62647701.79,0.55,1
17972701,2,14185200.16,-0.13,2
29150124,0,0.0,-0.54,1
26317387,3,87008834.98,-0.29,3
82115404,5,72458041.74,-0.24,1
12138306,8,100147907.39,0.1,2
70464298,1,121535180.49,0.08,2
51791079,5,155975421.27,0.56,3
48943782,0,0.0,0.32,2
91529477,4,25987526.44,-0.4,3
53546875,8,4790297.15,1.0,1
80643369,8,170289694.68,-0.23,3
18587187,8,43939202.66,0.19,1
79018099,1,151635535.35,-0.43,2
49138446,0,0.0,-0.41,1
42854034,7,128082271.67,0.34,2
81388735,3,132270671.96,0.09,2
78460261,7,129417063.31,-0.97,3
15049138,5,151830861.69,-0.93,1
79911214,7,34235328.73,-0.28,1
56235448,8,42367734.76,0.61,2
66559635,7,79018850.75,0.78,1
29945235,7,130641282.94,0.8,3
42275681,6,29426926.63,0.6,2
33241828,1,20516843.66,-0.74,1
96560832,6,152082592.03,0.3,1
24688331,3,168166317.69,0.49,2
38875652,6,43922730.27,-0.07,1
27174207,3,117969637.6,-0.2,3
81166586,0,0.0,-0.16,2
61195004,3,55993792.99,-0.49,2
83082906,7,179527744.19,0.66,3
33262822,2,29146401.37,-0.38,3
43056019,3,102737816.26,-0.98,3
71074087,2,409900.2,0.23,1
96817253,8,45340453.19,-0.96,3
97821774,3,187710590.44,-0.67,2
99015971,0,0.0,-0.56,3
37324783,1,22749734.85,0.58,2
71658560,2,79861387.33,-0.58,3
82525706,7,23934288.31,-0.51,1
59455473,7,9489229.52,-0.41,1
